timestamp,product_type,compressive_strength,fineness,consistency,setting_time,temperature,humidity,gypsum_added,energy_savings,quality_improvement,sustainability_score,expected_improvement,rec_action,rec_target_value
2025-10-02 16:44:33.953828,OPC-53,54.498690511362575,0.9484783481451704,0.2775190675690657,68.79761065664614,26.888590695735324,61.3495863042848,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-02 15:44:33.953828,PSC,59.597481070928026,0.9299644974921416,0.3157115512523301,67.5239235783775,25.76924929542812,55.883430988983015,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-02 14:44:33.953828,PSC,48.9221889803757,0.93252013837172,0.3091244883011857,76.74873120467454,24.244765028625466,50.72541562643976,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-02 13:44:33.953828,PPC,40.81049830405029,0.9456629524234418,0.27640246126454,84.23778628352389,28.26800866178727,43.89404868464323,4.808020561402962,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,4.904180972631021
2025-10-02 12:44:33.953828,OPC-43,49.53969538171593,0.9376645334648288,0.3172843885777372,59.37354964611271,22.84283320754342,62.65688481601014,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-10-02 11:44:33.953828,OPC-53,40.099904102627285,0.920520648812733,0.2733197101127833,71.49478853049341,28.05108880592408,64.84078073248804,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-10-02 10:44:33.953828,OPC-53,42.71453469057177,0.91218423393864,0.3283970615084891,42.120951354296544,29.179001333490135,50.76811638361279,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-10-02 09:44:33.953828,OPC-53,50.03743235718394,0.9230832357393632,0.3072706940093861,44.24782957661992,29.63030188967563,70.00868205120874,2.5060055300465924,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.631305806548922
2025-10-02 08:44:33.953828,OPC-43,52.34611256604038,0.947894853197906,0.2704565941919641,52.76679472605659,29.99973772471804,59.66115057063817,4.985920342363723,0.0,0.15,0.715,0.075,Increase gypsum dosing,5.235216359481909
2025-10-02 07:44:33.953828,OPC-43,52.79303445231082,0.9686682611650148,0.3064916989376118,72.49104454810055,23.418143012781883,43.37233222622843,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-02 06:44:33.953828,OPC-43,51.442823083759606,0.923236285534462,0.3011353424149757,82.53101260157155,23.87722450380437,57.6407224462599,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-02 05:44:33.953828,OPC-43,51.16597922674153,0.953080031928566,0.2682415652512681,70.09106828474722,28.990958549801498,49.55627794905945,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-02 04:44:33.953828,PPC,54.510434277605874,0.9517513403410816,0.2655920191257632,113.16817586180048,29.221058885370404,43.335276460574775,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-10-02 03:44:33.953828,OPC-53,43.83187166386816,0.9640610468906397,0.3270894071307831,67.96531771225033,21.267304650804984,66.98286422130998,5.431415562314415,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.540043873560704
2025-10-02 02:44:33.953828,PPC,43.75384464936212,0.9412300101539666,0.3166178272124718,93.5244235311884,28.059491802903946,43.37370210400473,2.543074948075142,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,2.593936447036645
2025-10-02 01:44:33.953828,PPC,55.227695829923405,0.9039000897890068,0.3099146135210874,101.22892604991291,27.136696125348827,58.76774255893616,2.526869824851332,0.02,0.05,0.705,0.035,Reduce gypsum dosing,2.400526333608765
2025-10-02 00:44:33.953828,OPC-53,43.75391225837929,0.9625812967729828,0.3452006867783027,37.90402316213819,29.029250627954617,68.58630273957402,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-10-01 23:44:33.953828,PPC,55.216356964125566,0.9345716763241264,0.301733514955107,48.61554149098605,25.379423504676215,51.30860887507399,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-10-01 22:44:33.953828,PPC,40.95463557780676,0.9622930266187908,0.3010808433653726,101.79891090847757,24.563669839729407,62.86629980828769,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-10-01 21:44:33.953828,OPC-53,45.69289188205671,0.9047505759639768,0.3137198918131859,74.52609315211812,25.49295284061902,53.33802034793544,2.77560672509217,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 20:44:33.953828,OPC-53,48.23961114591589,0.9365590043462394,0.3070915861444311,90.86458304875572,27.195564108283055,53.97836859774064,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 19:44:33.953828,PSC,55.27215839936098,0.9408795866570332,0.289065692039163,45.70591508938996,27.108784709795472,51.93329261880479,2.706258458727068,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.8415713816634214
2025-10-01 18:44:33.953828,PPC,53.088178385642266,0.9189044484145248,0.3243708563175176,103.62726252478734,20.95040082488125,40.366199711805535,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-10-01 17:44:33.953828,OPC-43,52.35127893262776,0.943812160717385,0.325390791534178,88.73907139012674,25.86711713185948,55.26629799328408,4.524434551450352,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 16:44:33.953828,PSC,56.693084488239776,0.9647457628725796,0.3271501111048698,94.97530111128194,26.057546803461012,65.65684588124319,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 15:44:33.953828,OPC-43,55.57955501777574,0.9447058401510244,0.2955688252738298,72.94419856335452,22.74368766496714,53.62444151554711,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 14:44:33.953828,OPC-53,55.58194735460319,0.969838828892325,0.3075718732030938,104.98798007890282,28.281026509004544,74.89458711401889,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-10-01 13:44:33.953828,OPC-43,55.31670622345352,0.9358614536634942,0.2884296118435386,64.12959310288937,20.82298161314116,57.39790758281364,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 12:44:33.953828,OPC-43,53.772616888796975,0.9324923941994142,0.3224610537976664,79.62504837821204,22.757451924259637,55.0708877752975,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 11:44:33.953828,PPC,56.01569977401564,0.9544038838097432,0.275216561685688,106.1263712164408,29.330178328767836,56.11316717987162,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-10-01 10:44:33.953828,OPC-43,42.14051351908986,0.9434937986330928,0.3108046058284834,45.97102577653867,23.79173299900306,43.14619452507144,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-10-01 09:44:33.953828,OPC-53,49.67580815236919,0.9080258254523488,0.2740765356996369,89.02152381157565,23.809261872798185,66.416977699189,5.127402873569589,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 08:44:33.953828,PPC,48.51447679940839,0.9349703075205854,0.2567902667015856,100.7603677147745,20.51810101001024,47.94463125528898,5.279002818604488,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.015052677674264
2025-10-01 07:44:33.953828,OPC-53,54.33698601091015,0.9177485692792966,0.3305101303990788,61.73576356931143,22.100982827506773,69.24142905194897,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 06:44:33.953828,OPC-43,41.56953398928488,0.956895701421268,0.3110643764630899,42.86752728314655,28.58597387583643,57.3305599591108,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-10-01 05:44:33.953828,PPC,45.639959148660274,0.9169605197463256,0.2682834400395157,96.57198098051371,26.484197555577783,71.97486339576847,4.802654471906098,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 04:44:33.953828,OPC-43,58.870670445740295,0.9459976450629842,0.321506983632344,64.34213763078763,23.82106317889109,65.01909112779268,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 03:44:33.953828,OPC-53,49.268908839831205,0.912480993637649,0.3324902295945908,92.06631053586077,21.43318882448077,40.27577579475211,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 02:44:33.953828,PSC,49.9654631945144,0.9358771075860142,0.291687619567347,78.93785651144135,25.0001563496967,74.53517571451857,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-10-01 01:44:33.953828,OPC-53,59.12401361040583,0.9460645927584198,0.2919340596532563,54.79436767614503,29.9785464058722,50.17763559243293,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-10-01 00:44:33.953828,PPC,52.44445598037913,0.947272402746659,0.316366849981416,78.05074313716203,28.34212602428444,54.29702882132778,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 23:44:33.953828,OPC-53,49.49822292032636,0.9478413620302002,0.3193848581926856,83.49233050855977,24.04693717603125,53.00607264784264,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 22:44:33.953828,PPC,56.47547759624911,0.902195066065143,0.3214899949829275,104.3893091905946,23.43295062405495,61.43162283641723,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-30 21:44:33.953828,PPC,45.699032090662186,0.9204146210854444,0.2543375684238722,68.31807442378738,21.833255605591837,42.42008195670177,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 20:44:33.953828,OPC-53,52.10224283258442,0.9119270162709018,0.3314120894948336,75.29451834508686,29.91442595974609,53.55567494988514,5.291525975020977,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 19:44:33.953828,OPC-53,50.96979692731324,0.9247210232217006,0.2863222990803016,68.72599471801831,20.78774540762352,48.93387586527119,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 18:44:33.953828,OPC-43,56.43778662144792,0.9198675199497532,0.2666782520069027,77.31975214128748,29.517353200778,63.207101803482274,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 17:44:33.953828,OPC-53,41.388593682949214,0.915963749829038,0.2697361472613913,79.31314106068665,21.44950967464125,52.66934193165102,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-30 16:44:33.953828,PPC,53.143015966582816,0.9463899762233312,0.3105043630615505,59.96258588802391,26.50692094115561,72.64642051428635,3.3948755838704043,0.0,0.15,0.715,0.075,Increase gypsum dosing,3.5646193630639247
2025-09-30 15:44:33.953828,OPC-43,54.998703637414906,0.9182750001657076,0.2700737895507589,53.3246113354374,29.730470325824744,56.24501163530405,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-30 14:44:33.953828,PSC,45.26044807954679,0.904454038200717,0.334540295753548,70.8587028798448,29.687921895153263,54.507693381804486,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 13:44:33.953828,PSC,51.548134340070646,0.9602592596173976,0.3216915193278277,103.5085767963137,23.269324091739332,64.29918887396221,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-30 12:44:33.953828,OPC-43,50.68733701583089,0.922968620710092,0.3193808103670461,53.75874110141085,27.867588826910804,58.49751758670909,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-30 11:44:33.953828,PPC,44.91014124884884,0.961774550034713,0.2754090300606029,97.32175070415472,22.189412606285792,46.89228852455124,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-30 10:44:33.953828,PSC,54.10552083766744,0.9215030643340212,0.2709160407145463,104.12910003128631,21.722864529920084,43.63354994275692,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-30 09:44:33.953828,PSC,46.14683960459853,0.9278978143287734,0.2598060594395264,64.69526136264783,27.605297789898376,59.99733226522682,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 08:44:33.953828,OPC-43,53.8076639323253,0.915393710279677,0.319126941879585,68.69936598702357,23.18898446410892,61.95343497579807,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 07:44:33.953828,OPC-53,59.31924034879137,0.9163309190683464,0.3361380468464822,93.80682158143291,26.485149388977355,63.59938657711733,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 06:44:33.953828,OPC-53,57.08419496901078,0.9211160761502762,0.2986525484692637,42.57168254730821,27.49979944576749,63.12252869097493,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-30 05:44:33.953828,OPC-43,50.72718857668027,0.9531858670859972,0.3013806430896894,86.23304761881792,24.767990560445654,67.5275356633494,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 04:44:33.953828,PSC,57.87518710859733,0.9698153332910224,0.2697374672398115,52.34582965555336,26.741721264739795,66.64630695733575,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-30 03:44:33.953828,OPC-53,54.06265470529354,0.9540302383683916,0.2835139773231271,95.10353033561088,23.92560923546881,70.01700613549148,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 02:44:33.953828,OPC-43,46.932739184354965,0.9198475717067004,0.317500166911,67.52816590591462,29.418260049317468,64.05008507969242,2.816729745040772,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 01:44:33.953828,PPC,56.33507087957975,0.910689564801203,0.2984789194956246,96.63978221411438,21.852909801824666,48.0620331400708,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-30 00:44:33.953828,PSC,54.48025990849136,0.945333458054896,0.2844859489074528,73.32528891308614,22.324835348191733,70.6434243275239,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 23:44:33.953828,OPC-43,51.93205133305044,0.968083831790917,0.2950096140871664,87.63494319094491,27.499446730663664,48.02294574574793,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 22:44:33.953828,PPC,40.083410641077215,0.9421868634807342,0.2593559895828349,56.23231531955643,20.80175730658437,55.65653980068554,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-29 21:44:33.953828,PPC,54.986669383811495,0.9640225648450812,0.3499839172825693,50.91214225564811,23.03542355204897,44.99876744122725,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-29 20:44:33.953828,OPC-53,47.97475173106498,0.9001850636715768,0.3469125544996467,92.02223532696722,20.47565805506352,57.90683109680528,3.7026598615938298,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 19:44:33.953828,OPC-53,53.55018708808663,0.9497688506668476,0.3355951539237174,65.26391001019158,25.15030434585628,41.12429217173799,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 18:44:33.953828,OPC-53,57.104623000311975,0.9081357898415624,0.3113269936831891,60.94470490827022,23.5353026953254,46.42745373849904,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 17:44:33.953828,OPC-43,59.68393930213503,0.9327143039238812,0.2889336006267791,84.48613101676833,29.271510433527364,73.66897844286257,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 16:44:33.953828,PSC,43.66375403005605,0.9469640029307488,0.3464086504637521,47.877620885602674,29.644212106362797,72.01152297402605,4.076431676823369,0.0,0.15,0.715,0.075,Increase gypsum dosing,4.280253260664538
2025-09-29 15:44:33.953828,PSC,52.73865981139773,0.9404794552051824,0.2564544845511301,83.59768342317749,23.696649634566747,61.57797249971611,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 14:44:33.953828,PPC,44.31439910342387,0.9640843050051368,0.3420172961300107,76.36186598876705,25.90687395152254,50.51055426564197,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-29 13:44:33.953828,OPC-53,40.87909294113948,0.9628067087804444,0.259336733337783,89.2382341372066,20.775521697616743,71.29265232990777,3.116961781821567,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,3.1793010174579983
2025-09-29 12:44:33.953828,OPC-43,57.84353761501561,0.9372806202363768,0.2715864896962682,52.08732201854136,21.14641453337341,41.52823263364719,3.6951341788982206,0.0,0.15,0.715,0.075,Increase gypsum dosing,3.879890887843132
2025-09-29 11:44:33.953828,OPC-43,47.00279881931654,0.9114946686106123,0.3105436391960244,95.12327038577972,25.192911898513792,60.07304485824048,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 10:44:33.953828,PPC,52.82768053380895,0.9362940959196332,0.3231041202803688,83.89847798086242,26.09240466175361,62.02691474719082,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 09:44:33.953828,OPC-43,44.75143857837824,0.957060766607278,0.3098786428953006,85.64534190785764,23.50680368440258,50.73721363583493,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-29 08:44:33.953828,OPC-53,49.37309181658111,0.9383015749103572,0.3051705739391691,87.39452797133715,20.83482324807229,58.94496637545787,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 07:44:33.953828,OPC-53,48.33051026320592,0.9028366512373605,0.2529141328334727,81.76456104177443,21.85400816577386,45.22634110281187,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 06:44:33.953828,OPC-53,40.4175757337497,0.92665463728543,0.293672724999004,69.51596845144027,28.912288561255608,50.3187968634708,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-29 05:44:33.953828,OPC-43,50.51366656032903,0.9472875400880488,0.2628871756266534,64.60032634873504,23.128861995281465,66.61764631422614,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 04:44:33.953828,OPC-43,43.2995204893969,0.9331266179250028,0.3275577343725279,93.89828170581738,25.702959820452804,69.76949218841841,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-29 03:44:33.953828,PSC,51.85544599888875,0.918143730708467,0.2805755881444449,97.029936603384,22.056584795895567,44.617080776340245,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 02:44:33.953828,PPC,47.86021392555209,0.9569696959705436,0.308388667736595,59.53107171487604,25.433487717342743,50.38133511236917,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-29 01:44:33.953828,PPC,56.00746274674033,0.925067918144691,0.33479413276456,67.18532110023916,20.22129517202737,66.64132217532612,4.723994441249277,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-29 00:44:33.953828,PPC,56.91314283843671,0.910099392697756,0.2554595788952747,94.4979072257972,22.295585414809143,63.77615166357273,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 23:44:33.953828,PPC,56.85580221605034,0.9082830968087188,0.2944266198842167,98.23000225995904,22.28191070795832,67.31600349390902,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 22:44:33.953828,OPC-43,41.84215612047332,0.9020442461922084,0.300250514609046,55.50844610325758,22.70454838694266,55.39124574236366,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-28 21:44:33.953828,PSC,56.44080658324862,0.9149911571191196,0.2690462238094583,85.89679808908002,24.178768130148267,63.25180947285019,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 20:44:33.953828,PSC,43.946910797667016,0.9578293528030384,0.3244755043693919,98.65626839584532,29.95931679797257,74.51496855097889,5.023697866187566,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.124171823511318
2025-09-28 19:44:33.953828,OPC-43,50.20192721557762,0.9156891696994394,0.3160712342614483,101.61655773686016,26.344939685585967,43.0481413221964,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-28 18:44:33.953828,PSC,50.8619079394168,0.9165069408522426,0.2932333782253668,113.49192614139275,24.028450827337792,70.9650214357068,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-28 17:44:33.953828,OPC-43,45.41306407951932,0.900748770175552,0.2648046267217511,102.71691677453424,27.657877492369813,61.83184272154894,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-28 16:44:33.953828,PSC,49.32904476411777,0.920610211873445,0.3119122267135124,106.99075520303968,27.18817533994153,55.71273360381828,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-28 15:44:33.953828,OPC-43,56.50812722857785,0.901889354634301,0.2631908699655917,77.06884262990914,27.74756300088962,58.12267262339113,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 14:44:33.953828,OPC-43,54.04560142377858,0.9079063497566836,0.3455034870277622,80.11573044525652,24.89898782659948,40.30207006054312,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 13:44:33.953828,OPC-53,52.75434246650656,0.940245932748771,0.3186435973174558,73.36076852659662,28.625245786490712,49.463324371254586,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 12:44:33.953828,OPC-53,48.13205291004407,0.9240147245169869,0.2793000402369948,70.54878079387046,27.996569477384785,71.38112568443263,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 11:44:33.953828,PSC,47.68677502211123,0.9271027100622236,0.3220335030231371,61.95368009054248,22.437665095276817,44.265874973971634,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 10:44:33.953828,OPC-53,43.50964881981805,0.9183369081854575,0.2995226006353211,67.13654736206932,21.159152729669906,45.8307019320722,5.456655617384106,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.565788729731788
2025-09-28 09:44:33.953828,PPC,47.27129694471958,0.9001461936067742,0.3425579949742271,50.503414753024586,24.77864005424792,54.87699959573718,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-28 08:44:33.953828,PPC,49.39972584939976,0.9150771031718336,0.3100669249056459,99.97311352822764,21.38887670770684,66.33406403134516,5.429191067845901,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 07:44:33.953828,PPC,50.83778851992699,0.9164068680827762,0.3257414178911746,107.598601532779,25.615398248669464,50.00989203270568,5.5,0.02,0.05,0.705,0.035,Reduce gypsum dosing,5.225
2025-09-28 06:44:33.953828,OPC-53,46.90333147739873,0.9057649670075048,0.3191863242913118,99.5174570930628,21.013164484097608,43.89625015676144,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 05:44:33.953828,PSC,43.03658783267824,0.9445106688146752,0.3253266359425418,87.15633800145726,27.17376614705399,59.95154198935652,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-28 04:44:33.953828,PPC,46.69359357543548,0.912340100837139,0.3170583612947559,86.86822396021005,26.96010680116633,44.972585983362265,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-28 03:44:33.953828,OPC-53,53.02157438474157,0.9380705009088032,0.2922870131428264,47.04846247183315,29.546209011978338,68.91678285470061,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-28 02:44:33.953828,OPC-43,44.96136820625183,0.9348408711496924,0.3142643107561267,91.62296723618051,28.81422087224833,55.46593468123419,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-28 01:44:33.953828,PSC,42.7469701649112,0.9519004067653264,0.3329826884098565,102.51759372023952,24.01876569914112,41.683585251106905,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-28 00:44:33.953828,OPC-43,42.65214511383865,0.9582261921019544,0.2696261814413832,44.61088096920369,29.50568668524936,68.44931294801728,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-27 23:44:33.953828,PPC,46.1424221319545,0.911700765867251,0.2833626646692085,92.00662817502078,27.236737482092146,48.44936598695901,2.676657717565164,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 22:44:33.953828,OPC-53,45.09560338416159,0.9288436673018184,0.340385675468963,86.49368129957563,25.39759788795059,63.20569328452879,3.688000046261345,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 21:44:33.953828,PSC,41.396631595768056,0.9645270576174818,0.3096350937132632,97.84523034728473,29.927836850322173,43.854789545079406,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-27 20:44:33.953828,OPC-53,55.73396592636005,0.964417091696792,0.2741380085014264,64.27233275598628,22.745411420300616,69.76584290269754,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 19:44:33.953828,OPC-43,50.566282254576606,0.922724868490564,0.256637734838968,84.25102620595938,26.05517561046695,43.89130700641824,5.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 18:44:33.953828,PPC,58.31656662122188,0.9034575319922336,0.2773040824532785,65.72818674628233,28.79599019649619,41.67339060465102,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 17:44:33.953828,OPC-53,42.119857079793306,0.9293045885243606,0.2832741222376471,104.90993387368113,27.7742235509341,64.9831666019225,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-27 16:44:33.953828,OPC-53,42.14637501012113,0.9114711404779487,0.2696855804280648,77.03917999370672,27.737456195347782,69.18056212067478,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-27 15:44:33.953828,OPC-53,53.728804716296594,0.9528628070456916,0.3266104491436635,53.118308381950975,20.254968375245262,43.65214157574705,2.5,0.0,0.15,0.715,0.075,Increase gypsum dosing,2.625
2025-09-27 14:44:33.953828,PPC,50.3310469792539,0.9026290382192868,0.3411356880823477,75.4619522535888,29.68431107427313,67.56713086646259,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 13:44:33.953828,OPC-43,53.62331107853887,0.9026581961399994,0.3255888848604646,56.8729169508058,22.00654803875652,54.40513891141077,5.479222809068647,0.0,0.15,0.715,0.075,Increase gypsum dosing,5.75318394952208
2025-09-27 12:44:33.953828,OPC-43,41.09352046891815,0.9641025469959484,0.2929341822780488,68.20412174163201,27.495983659763013,44.28561302937571,2.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,2.55
2025-09-27 11:44:33.953828,OPC-53,41.067122596817335,0.9454499114350596,0.3296223286537662,104.94213231576629,26.70255236503703,41.08502918245704,5.5,0.0,0.1,0.71,0.05,Adjust gypsum for low strength,5.61
2025-09-27 10:44:33.953828,OPC-53,53.10307318998096,0.9169331639244274,0.3082960400073276,86.83179069773915,29.267001006988608,43.97583854631872,3.5941642522732336,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 09:44:33.953828,PPC,50.41355027905657,0.9141918973138824,0.337329370395638,74.61614967106156,21.257222644628037,45.21838055111751,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 08:44:33.953828,OPC-43,48.74897661363093,0.9402097782678424,0.3348887770687244,86.52435636214024,23.432147713666662,74.07177825865858,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 07:44:33.953828,OPC-43,56.34786242155712,0.9475877732653132,0.2783643621825561,84.45518264066502,28.602058510096107,68.75394610563282,5.488273098461289,0.0,0.0,0.7,0.0,maintain_parameters,0.0
2025-09-27 06:44:33.953828,PPC,56.20461441706087,0.9304602761857464,0.309083478255065,96.79989632050712,22.738546539243032,41.74716485213996,2.5,0.0,0.0,0.7,0.0,maintain_parameters,0.0
